,Emotions,Path,Processed_Path
1128,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_19/03-01-07-02-01-01-19.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-02-01-01-19.wav
1129,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_19/03-01-07-02-01-02-19.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-02-01-02-19.wav
1130,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_19/03-01-07-02-02-01-19.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-02-02-01-19.wav
1131,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_19/03-01-07-02-02-02-19.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-02-02-02-19.wav
1132,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_19/03-01-08-01-01-01-19.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-01-01-01-19.wav
1133,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_19/03-01-08-01-01-02-19.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-01-01-02-19.wav
1134,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_19/03-01-08-01-02-01-19.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-01-02-01-19.wav
1135,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_19/03-01-08-01-02-02-19.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-01-02-02-19.wav
1136,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_19/03-01-08-02-01-01-19.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-02-01-01-19.wav
1137,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_19/03-01-08-02-01-02-19.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-02-01-02-19.wav
1138,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_19/03-01-08-02-02-01-19.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-02-02-01-19.wav
1139,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_19/03-01-08-02-02-02-19.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-02-02-02-19.wav
1140,neutral,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-01-01-01-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-01-01-01-01-20.wav
1141,neutral,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-01-01-01-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-01-01-01-02-20.wav
1142,neutral,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-01-01-02-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-01-01-02-01-20.wav
1143,neutral,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-01-01-02-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-01-01-02-02-20.wav
1144,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-02-01-01-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-01-01-01-20.wav
1145,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-02-01-01-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-01-01-02-20.wav
1146,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-02-01-02-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-01-02-01-20.wav
1147,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-02-01-02-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-01-02-02-20.wav
1148,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-02-02-01-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-02-01-01-20.wav
1149,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-02-02-01-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-02-01-02-20.wav
1150,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-02-02-02-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-02-02-01-20.wav
1151,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-02-02-02-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-02-02-02-20.wav
1152,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-03-01-01-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-01-01-01-20.wav
1153,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-03-01-01-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-01-01-02-20.wav
1154,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-03-01-02-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-01-02-01-20.wav
1155,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-03-01-02-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-01-02-02-20.wav
1156,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-03-02-01-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-02-01-01-20.wav
1157,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-03-02-01-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-02-01-02-20.wav
1158,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-03-02-02-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-02-02-01-20.wav
1159,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-03-02-02-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-02-02-02-20.wav
1160,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-04-01-01-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-01-01-01-20.wav
1161,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-04-01-01-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-01-01-02-20.wav
1162,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-04-01-02-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-01-02-01-20.wav
1163,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-04-01-02-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-01-02-02-20.wav
1164,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-04-02-01-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-02-01-01-20.wav
1165,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-04-02-01-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-02-01-02-20.wav
1166,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-04-02-02-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-02-02-01-20.wav
1167,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-04-02-02-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-02-02-02-20.wav
1168,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-05-01-01-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-01-01-01-20.wav
1169,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-05-01-01-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-01-01-02-20.wav
1170,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-05-01-02-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-01-02-01-20.wav
1171,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-05-01-02-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-01-02-02-20.wav
1172,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-05-02-01-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-02-01-01-20.wav
1173,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-05-02-01-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-02-01-02-20.wav
1174,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-05-02-02-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-02-02-01-20.wav
1175,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-05-02-02-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-02-02-02-20.wav
1176,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-06-01-01-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-01-01-01-20.wav
1177,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-06-01-01-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-01-01-02-20.wav
1178,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-06-01-02-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-01-02-01-20.wav
1179,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-06-01-02-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-01-02-02-20.wav
1180,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-06-02-01-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-02-01-01-20.wav
1181,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-06-02-01-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-02-01-02-20.wav
1182,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-06-02-02-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-02-02-01-20.wav
1183,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-06-02-02-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-02-02-02-20.wav
1184,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-07-01-01-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-01-01-01-20.wav
1185,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-07-01-01-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-01-01-02-20.wav
1186,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-07-01-02-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-01-02-01-20.wav
1187,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-07-01-02-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-01-02-02-20.wav
1188,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-07-02-01-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-02-01-01-20.wav
1189,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-07-02-01-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-02-01-02-20.wav
1190,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-07-02-02-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-02-02-01-20.wav
1191,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-07-02-02-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-02-02-02-20.wav
1192,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-08-01-01-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-01-01-01-20.wav
1193,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-08-01-01-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-01-01-02-20.wav
1194,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-08-01-02-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-01-02-01-20.wav
1195,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-08-01-02-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-01-02-02-20.wav
1196,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-08-02-01-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-02-01-01-20.wav
1197,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-08-02-01-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-02-01-02-20.wav
1198,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-08-02-02-01-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-02-02-01-20.wav
1199,surprise,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_20/03-01-08-02-02-02-20.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-08-02-02-02-20.wav
1200,neutral,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-01-01-01-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-01-01-01-01-21.wav
1201,neutral,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-01-01-01-02-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-01-01-01-02-21.wav
1202,neutral,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-01-01-02-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-01-01-02-01-21.wav
1203,neutral,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-01-01-02-02-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-01-01-02-02-21.wav
1204,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-02-01-01-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-01-01-01-21.wav
1205,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-02-01-01-02-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-01-01-02-21.wav
1206,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-02-01-02-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-01-02-01-21.wav
1207,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-02-01-02-02-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-01-02-02-21.wav
1208,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-02-02-01-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-02-01-01-21.wav
1209,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-02-02-01-02-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-02-01-02-21.wav
1210,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-02-02-02-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-02-02-01-21.wav
1211,calm,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-02-02-02-02-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-02-02-02-02-21.wav
1212,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-03-01-01-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-01-01-01-21.wav
1213,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-03-01-01-02-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-01-01-02-21.wav
1214,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-03-01-02-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-01-02-01-21.wav
1215,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-03-01-02-02-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-01-02-02-21.wav
1216,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-03-02-01-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-02-01-01-21.wav
1217,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-03-02-01-02-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-02-01-02-21.wav
1218,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-03-02-02-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-02-02-01-21.wav
1219,happy,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-03-02-02-02-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-03-02-02-02-21.wav
1220,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-04-01-01-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-01-01-01-21.wav
1221,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-04-01-01-02-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-01-01-02-21.wav
1222,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-04-01-02-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-01-02-01-21.wav
1223,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-04-01-02-02-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-01-02-02-21.wav
1224,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-04-02-01-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-02-01-01-21.wav
1225,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-04-02-01-02-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-02-01-02-21.wav
1226,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-04-02-02-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-02-02-01-21.wav
1227,sad,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-04-02-02-02-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-04-02-02-02-21.wav
1228,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-05-01-01-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-01-01-01-21.wav
1229,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-05-01-01-02-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-01-01-02-21.wav
1230,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-05-01-02-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-01-02-01-21.wav
1231,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-05-01-02-02-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-01-02-02-21.wav
1232,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-05-02-01-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-02-01-01-21.wav
1233,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-05-02-01-02-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-02-01-02-21.wav
1234,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-05-02-02-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-02-02-01-21.wav
1235,angry,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-05-02-02-02-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-05-02-02-02-21.wav
1236,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-06-01-01-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-01-01-01-21.wav
1237,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-06-01-01-02-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-01-01-02-21.wav
1238,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-06-01-02-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-01-02-01-21.wav
1239,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-06-01-02-02-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-01-02-02-21.wav
1240,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-06-02-01-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-02-01-01-21.wav
1241,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-06-02-01-02-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-02-01-02-21.wav
1242,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-06-02-02-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-02-02-01-21.wav
1243,fear,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-06-02-02-02-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-06-02-02-02-21.wav
1244,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-07-01-01-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-01-01-01-21.wav
1245,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-07-01-01-02-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-01-01-02-21.wav
1246,disgust,/Users/ggocc/OneDrive/Documentos/miniprojeto2/data/raw/Actor_21/03-01-07-01-02-01-21.wav,c:\Users\ggocc\OneDrive\Documentos\miniprojeto2\data\processed_audio\03-01-07-01-02-01-21.wav
